DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,% CHG,CHANGE
1/12/2005,1.799167,1.805833,1.725,1.768333,105780000,-0.841121653,-0.015
1/13/2005,1.7725,1.833333,1.733333,1.786667,89876400,1.036795671,0.018334
1/14/2005,1.82,1.824167,1.775,1.7925,57391200,0.32647382,0.005833
1/18/2005,1.7725,1.825,1.768333,1.820833,46455600,1.580641562,0.028333
1/19/2005,1.829167,1.833333,1.771667,1.779167,33649200,-2.288293325,-0.041666
1/20/2005,1.743333,1.826667,1.743333,1.783333,64008000,0.234154523,0.004166
1/21/2005,1.785833,1.821667,1.78,1.786667,59635200,0.186953306,0.003334
1/24/2005,1.776667,1.8025,1.705,1.715,46370400,-4.011211938,-0.071667
1/25/2005,1.7225,1.769167,1.7125,1.745,43970400,1.749271137,0.03
1/26/2005,1.750833,1.791667,1.721667,1.7675,42912000,1.289398281,0.0225
1/27/2005,1.770833,1.9175,1.76,1.909167,100291200,8.015106082,0.141667
1/28/2005,1.916667,1.924167,1.865,1.906667,67105200,-0.130947162,-0.0025
1/31/2005,1.9225,1.945833,1.883333,1.91,56296800,0.174807662,0.003333
2/1/2005,1.908333,1.954167,1.896667,1.945833,50718000,1.876073298,0.035833
2/2/2005,2.0225,2.07,1.965,2.054167,203540400,5.567487035,0.108334
2/3/2005,2.0325,2.046667,2.004167,2.0325,69012000,-1.05478279,-0.021667
2/4/2005,2.033333,2.155,2.0325,2.149167,80644800,5.740073801,0.116667
2/7/2005,2.151667,2.191667,2.104167,2.123333,52162800,-1.202047119,-0.025834
2/8/2005,2.11,2.178333,2.103333,2.144167,45577200,0.981193247,0.020834
2/9/2005,2.15,2.156667,2.058333,2.069167,78375600,-3.497861874,-0.075
2/10/2005,2.08,2.128333,2.0725,2.1175,60237600,2.335867525,0.048333
2/11/2005,2.104167,2.195,2.096667,2.179167,55651200,2.912255018,0.061667
2/14/2005,2.178333,2.186667,2.125,2.133333,43290000,-2.103280749,-0.045834
2/15/2005,2.1475,2.220833,2.144167,2.1525,74850000,0.898453265,0.019167
2/16/2005,2.145833,2.176667,2.106667,2.145,46646400,-0.348432056,-0.0075
2/17/2005,2.174167,2.175,2.109167,2.125833,101740800,-0.893566434,-0.019167
2/18/2005,2.289167,2.358333,2.225833,2.355833,313212000,10.81928825,0.23
2/22/2005,2.34,2.440833,2.319167,2.385833,142080000,1.273434917,0.03
2/23/2005,2.3475,2.376667,2.27,2.308333,110784000,-3.248341355,-0.0775
2/24/2005,2.276667,2.3725,2.276667,2.369167,69549600,2.635408323,0.060834
2/25/2005,2.3725,2.415833,2.346667,2.403333,52513200,1.442110244,0.034166
2/28/2005,2.391667,2.416667,2.370833,2.415833,75806400,0.520111029,0.0125
3/1/2005,2.426667,2.466667,2.385833,2.41,73714800,-0.241448809,-0.005833
3/2/2005,2.383333,2.396667,2.325,2.339167,94746000,-2.939128631,-0.070833
3/3/2005,2.333333,2.348333,2.273333,2.3075,76129200,-1.353772518,-0.031667
3/4/2005,2.314167,2.334167,2.278333,2.2975,59312400,-0.433369447,-0.01
3/7/2005,2.3075,2.369167,2.291667,2.320833,51117600,1.015582155,0.023333
3/8/2005,2.315,2.32,2.188333,2.203333,133238400,-5.062837352,-0.1175
3/9/2005,2.189167,2.23,2.139167,2.145833,91014000,-2.609682694,-0.0575
3/10/2005,2.1525,2.171667,2.110833,2.145,68928000,-0.038819424,-0.000833
3/11/2005,2.164167,2.1675,2.0775,2.096667,73218000,-2.253286713,-0.048333
3/14/2005,2.14,2.165,2.125,2.155833,57214800,2.821907342,0.059166
3/15/2005,2.166667,2.1875,2.110833,2.1125,37810800,-2.0100351,-0.043333
3/16/2005,2.104167,2.1375,2.075833,2.076667,53535600,-1.696236686,-0.035833
3/17/2005,2.083333,2.090833,2.050833,2.055833,44258400,-1.003242215,-0.020834
3/18/2005,2.0575,2.064167,1.976667,2.014167,63901200,-2.026721042,-0.041666
3/21/2005,2.013333,2.088333,2.000833,2.083333,65445600,3.433975435,0.069166
3/22/2005,2.085,2.104167,2.038333,2.045833,62299200,-1.800000288,-0.0375
3/23/2005,2.043333,2.104167,2.039167,2.09,72878400,2.158876115,0.044167
3/24/2005,2.095833,2.1525,2.0925,2.094167,86535600,0.19937799,0.004167
3/28/2005,2.095,2.125,2.050833,2.070833,51118800,-1.114237785,-0.023334
3/29/2005,2.068333,2.091667,2.015833,2.025,58740000,-2.213263938,-0.045833
3/30/2005,2.025833,2.054167,1.955833,2.025,85870800,0,0
3/31/2005,2.013333,2.0275,1.970833,1.98,51831600,-2.222222222,-0.045
4/1/2005,2.004167,2.015833,1.949167,1.960833,51075600,-0.968030303,-0.019167
4/4/2005,1.95,1.955833,1.905833,1.949167,42142800,-0.594951227,-0.011666
4/5/2005,1.95,1.990833,1.903333,1.915,43012800,-1.75290265,-0.034167
4/6/2005,1.950833,1.983333,1.9375,1.944167,56746800,1.52308094,0.029167
4/7/2005,1.954167,2,1.920833,1.98,50635200,1.843102984,0.035833
4/8/2005,1.988333,2.0325,1.95,1.954167,62154000,-1.30469697,-0.025833
4/11/2005,1.968333,1.975,1.91,1.915833,32838000,-1.96165425,-0.038334
4/12/2005,1.91,1.9425,1.8675,1.939167,51223200,1.217955845,0.023334
4/13/2005,1.941667,1.946667,1.845833,1.858333,49840800,-4.168490904,-0.080834
4/14/2005,1.8625,1.88,1.836667,1.843333,35208000,-0.807175033,-0.015
4/15/2005,1.82,1.833333,1.7625,1.779167,63015600,-3.480977121,-0.064166
4/18/2005,1.768333,1.806667,1.758333,1.766667,47310000,-0.702575981,-0.0125
4/19/2005,1.795833,1.841667,1.7875,1.828333,36546000,3.490527643,0.061666
4/20/2005,1.859167,1.870833,1.770833,1.7725,56467200,-3.05376537,-0.055833
4/21/2005,1.808333,1.8775,1.7925,1.870833,53815200,5.547700987,0.098333
4/22/2005,1.859167,1.871667,1.831667,1.853333,33627600,-0.935412193,-0.0175
4/25/2005,1.869167,1.896667,1.86,1.8825,31816800,1.573759276,0.029167
4/26/2005,1.883333,1.9225,1.835833,1.874167,35314800,-0.442656042,-0.008333
4/27/2005,1.825,1.831667,1.765,1.8025,60934800,-3.823938849,-0.071667
4/28/2005,1.796667,1.8325,1.779167,1.808333,37294800,0.323606103,0.005833
4/29/2005,1.825833,1.84,1.743333,1.8275,47835600,1.059926463,0.019167
5/2/2005,1.849167,1.87,1.793333,1.820833,33490800,-0.364815321,-0.006667
5/3/2005,1.8225,1.855833,1.803333,1.810833,43951200,-0.549199185,-0.01
5/4/2005,1.819167,1.881667,1.813333,1.868333,46881600,3.175334225,0.0575
5/5/2005,1.879167,1.928333,1.869167,1.905,61927200,1.962551644,0.036667
5/6/2005,1.9275,1.931667,1.883333,1.930833,35572800,1.356062992,0.025833
5/9/2005,1.939167,1.98,1.9275,1.966667,74533200,1.855882927,0.035834
5/10/2005,1.941667,1.9425,1.868333,1.89,73512000,-3.898321373,-0.076667
5/11/2005,1.9,1.908333,1.855,1.858333,55542000,-1.675502646,-0.031667
5/12/2005,1.858333,1.924167,1.856667,1.899167,83558400,2.197345686,0.040834
5/13/2005,2.070833,2.1225,1.983333,2.110833,265032000,11.14520208,0.211666
5/16/2005,2.085833,2.1325,2.085,2.118333,66410400,0.355309965,0.0075
5/17/2005,2.105833,2.151667,2.104167,2.141667,63980400,1.101526531,0.023334
5/18/2005,2.136667,2.1625,2.114167,2.1575,55005600,0.739283932,0.015833
5/19/2005,2.1625,2.171667,2.129167,2.153333,45288000,-0.193140209,-0.004167
5/20/2005,2.150833,2.1925,2.125833,2.191667,51700800,1.780216994,0.038334
5/23/2005,2.206667,2.265,2.2,2.2425,70366800,2.319376073,0.050833
5/24/2005,2.231667,2.2825,2.220833,2.274167,52219200,1.41212932,0.031667
5/25/2005,2.269167,2.280833,2.223333,2.245,53527200,-1.282535539,-0.029167
5/26/2005,2.265,2.325833,2.260833,2.308333,78878400,2.821069042,0.063333
5/27/2005,2.315,2.315,2.269167,2.293333,32274000,-0.649819588,-0.015
5/31/2005,2.283333,2.3025,2.220833,2.258333,76317600,-1.526163013,-0.035
6/1/2005,2.243333,2.320833,2.216667,2.279167,79663200,0.922538882,0.020834
6/2/2005,2.270833,2.364167,2.270833,2.364167,68434800,3.729432727,0.085
6/3/2005,2.355833,2.3775,2.333333,2.358333,55962000,-0.246767678,-0.005834
6/6/2005,2.315833,2.361667,2.314167,2.335833,51289200,-0.954063739,-0.0225
6/7/2005,2.32,2.358333,2.270833,2.279167,97413600,-2.425943978,-0.056666
6/8/2005,2.285,2.316667,2.239167,2.263333,61872000,-0.694727504,-0.015834
6/9/2005,2.245833,2.359167,2.243333,2.358333,61990800,4.197349661,0.095
6/10/2005,2.355833,2.358333,2.315833,2.331667,46509600,-1.130713941,-0.026666
6/13/2005,2.333333,2.449167,2.326667,2.383333,140991600,2.215839569,0.051666
6/14/2005,2.384167,2.423333,2.1675,2.2425,240841200,-5.90907775,-0.140833
6/15/2005,2.228333,2.245833,2.1475,2.235833,166978800,-0.297302118,-0.006667
6/16/2005,2.235,2.2625,2.2025,2.2475,48924000,0.521818937,0.011667
6/17/2005,2.275,2.279167,2.236667,2.2425,45634800,-0.22246941,-0.005
6/20/2005,2.2425,2.291667,2.205833,2.276667,60606000,1.52361204,0.034167
6/21/2005,2.291667,2.309167,2.27,2.298333,42817200,0.951654326,0.021666
6/22/2005,2.3225,2.338333,2.2675,2.295833,70066800,-0.10877449,-0.0025
6/23/2005,2.291667,2.36,2.283333,2.331667,83697600,1.560827813,0.035834
6/24/2005,2.3275,2.328333,2.245,2.2575,47563200,-3.180857301,-0.074167
6/27/2005,2.243333,2.261667,2.219167,2.239167,35458800,-0.812093023,-0.018333
6/28/2005,2.248333,2.268333,2.223333,2.253333,26230800,0.63264598,0.014166
6/29/2005,2.254167,2.258333,2.214167,2.2325,28357200,-0.924541557,-0.020833
6/30/2005,2.2475,2.268333,2.209167,2.226667,59323200,-0.261276596,-0.005833
7/1/2005,2.219167,2.24,2.191667,2.236667,31516800,0.449101729,0.01
7/5/2005,2.245,2.280833,2.223333,2.271667,38844000,1.564828381,0.035
7/6/2005,2.279167,2.3425,2.253333,2.3325,70363200,2.677901295,0.060833
7/7/2005,2.295833,2.333333,2.288333,2.315833,46590000,-0.714555198,-0.016667
7/8/2005,2.33,2.3525,2.3,2.345,40813200,1.259460419,0.029167
7/11/2005,2.365833,2.404167,2.355833,2.38,39949200,1.492537313,0.035
7/12/2005,2.378333,2.385,2.318333,2.366667,56425200,-0.560210084,-0.013333
7/13/2005,2.376667,2.383333,2.33,2.37,59478000,0.140830966,0.003333
7/14/2005,2.395,2.441667,2.261667,2.265,187149600,-4.430379747,-0.105
7/15/2005,2.258333,2.265,2.201667,2.240833,122335200,-1.066975717,-0.024167
7/18/2005,2.234167,2.235,2.1625,2.185,104490000,-2.491618072,-0.055833
7/19/2005,2.198333,2.22,2.181667,2.215,51789600,1.372997712,0.03
7/20/2005,2.189167,2.2575,2.159167,2.248333,52650000,1.504875847,0.033333
7/21/2005,2.219167,2.229167,2.164167,2.21,59452800,-1.704952069,-0.038333
7/22/2005,2.220833,2.2525,2.136667,2.1525,69926400,-2.601809955,-0.0575
7/25/2005,2.1275,2.231667,2.118333,2.165,97495200,0.580720093,0.0125
7/26/2005,2.155833,2.213333,2.1475,2.21,75949200,2.07852194,0.045
7/27/2005,2.213333,2.265,2.175833,2.255,80782800,2.036199095,0.045
7/28/2005,2.250833,2.283333,2.22,2.2725,41124000,0.776053215,0.0175
7/29/2005,2.263333,2.2875,2.236667,2.255,35166000,-0.770077008,-0.0175
8/1/2005,2.268333,2.299167,2.253333,2.289167,38904000,1.515166297,0.034167
8/2/2005,2.291667,2.3275,2.288333,2.32,42265200,1.34690916,0.030833
8/3/2005,2.32,2.341667,2.299167,2.32,51825600,0,0
8/4/2005,2.3025,2.3125,2.290833,2.295833,35642400,-1.041681034,-0.024167
8/5/2005,2.2925,2.359167,2.276667,2.354167,68409600,2.540864253,0.058334
8/8/2005,2.37,2.414167,2.345833,2.3625,72554400,0.353968091,0.008333
8/9/2005,2.365833,2.371667,2.330833,2.356667,29190000,-0.246899471,-0.005833
8/10/2005,2.366667,2.378333,2.2975,2.321667,44055600,-1.485148305,-0.035
8/11/2005,2.321667,2.358333,2.299167,2.354167,70155600,1.399856224,0.0325
8/12/2005,2.4925,2.5175,2.4075,2.495833,229542000,6.017669944,0.141666
8/15/2005,2.504167,2.585,2.4725,2.559167,88280400,2.537589654,0.063334
8/16/2005,2.535,2.5575,2.4975,2.515833,63748800,-1.693285354,-0.043334
8/17/2005,2.505,2.546667,2.503333,2.515833,60757200,0,0
8/18/2005,2.496667,2.509167,2.44,2.450833,82273200,-2.583637308,-0.065
8/19/2005,2.455,2.4625,2.425833,2.433333,42223200,-0.71404294,-0.0175
8/22/2005,2.429167,2.468333,2.385,2.413333,54722400,-0.821917921,-0.02
8/23/2005,2.410833,2.441667,2.4025,2.429167,25446000,0.656105063,0.015834
8/24/2005,2.413333,2.4825,2.401667,2.430833,51462000,0.068583181,0.001666
8/25/2005,2.441667,2.460833,2.420833,2.4475,29648400,0.685649734,0.016667
8/26/2005,2.45,2.45,2.386667,2.41,32343600,-1.532175689,-0.0375
8/29/2005,2.3875,2.416667,2.368333,2.414167,34339200,0.172904564,0.004167
8/30/2005,2.41,2.506667,2.406667,2.500833,94885200,3.589892497,0.086666
8/31/2005,2.495,2.588333,2.4875,2.556667,90680400,2.232616092,0.055834
9/1/2005,2.549167,2.580833,2.535833,2.5575,55688400,0.032581482,0.000833
9/2/2005,2.5625,2.5625,2.5075,2.515833,46980000,-1.629208211,-0.041667
9/6/2005,2.525,2.55,2.486667,2.536667,42309600,0.82811538,0.020834
9/7/2005,2.533333,2.624167,2.526667,2.6175,58801200,3.186583024,0.080833
9/8/2005,2.601667,2.680833,2.601667,2.648333,64611600,1.177956065,0.030833
9/9/2005,2.676667,2.688333,2.633333,2.6825,45423600,1.290132321,0.034167
9/12/2005,2.685,2.693333,2.641667,2.673333,55658400,-0.341733458,-0.009167
9/13/2005,2.660833,2.7675,2.660833,2.754167,85472400,3.023716088,0.080834
9/14/2005,2.733333,2.77,2.708333,2.720833,50344800,-1.210311503,-0.033334
9/15/2005,2.7625,2.8,2.745833,2.769167,75975600,1.776441259,0.048334
9/16/2005,2.7925,2.8075,2.748333,2.770833,51982800,0.060162497,0.001666
9/19/2005,2.7675,2.776667,2.716667,2.731667,42831600,-1.413509944,-0.039166
9/20/2005,2.7525,2.815833,2.749167,2.785,52219200,1.952397565,0.053333
9/21/2005,2.774167,2.829167,2.736667,2.760833,62565600,-0.867755835,-0.024167
9/22/2005,2.7675,2.7675,2.6375,2.686667,73915200,-2.686363138,-0.074166
9/23/2005,2.680833,2.749167,2.658333,2.725833,31464000,1.457791382,0.039166
9/26/2005,2.746667,2.7675,2.6975,2.748333,40677600,0.825435748,0.0225
9/27/2005,2.76,2.784167,2.736667,2.7575,40416000,0.333547645,0.009167
9/28/2005,2.765833,2.781667,2.734167,2.774167,35355600,0.604424297,0.016667
9/29/2005,2.775,2.833333,2.7525,2.831667,51337200,2.072694254,0.0575
9/30/2005,2.833333,2.8825,2.8275,2.856667,45883200,0.882872174,0.025
10/3/2005,2.89,2.955833,2.866667,2.935,54988800,2.742111699,0.078333
10/4/2005,2.9475,2.995833,2.89,2.896667,51447600,-1.306064736,-0.038333
10/5/2005,2.9,2.9,2.783333,2.800833,59918400,-3.308423095,-0.095834
10/6/2005,2.7975,2.840833,2.706667,2.790833,68551200,-0.357036639,-0.01
10/7/2005,2.795833,2.824167,2.733333,2.755,55195200,-1.283953572,-0.035833
10/10/2005,2.769167,2.774167,2.684167,2.685,45921600,-2.540834846,-0.07
10/11/2005,2.695,2.718333,2.620833,2.651667,54004800,-1.241452514,-0.033333
10/12/2005,2.644167,2.724167,2.640833,2.683333,65766000,1.194192182,0.031666
10/13/2005,2.6775,2.681667,2.566667,2.669167,50930400,-0.527925531,-0.014166
10/14/2005,2.688333,2.721667,2.625,2.669167,31125600,0,0
10/17/2005,2.670833,2.721667,2.670833,2.695,24391200,0.967830038,0.025833
10/18/2005,2.705,2.71,2.633333,2.650833,29983200,-1.638849722,-0.044167
10/19/2005,2.616667,2.6325,2.5425,2.628333,63595200,-0.848789796,-0.0225
10/20/2005,2.6325,2.701667,2.620833,2.646667,35952000,0.697552403,0.018334
10/21/2005,2.691667,2.7,2.643333,2.661667,29836800,0.566750558,0.015
10/24/2005,2.685,2.734167,2.660833,2.734167,29101200,2.723856891,0.0725
10/25/2005,2.715833,2.76,2.704167,2.751667,33468000,0.640048688,0.0175
10/26/2005,2.7525,2.758333,2.6725,2.676667,41534400,-2.725620506,-0.075
10/27/2005,2.681667,2.69,2.6125,2.620833,22778400,-2.085952418,-0.055834
10/28/2005,2.6275,2.706667,2.5625,2.701667,46464000,3.084286561,0.080834
10/31/2005,2.7125,2.815,2.7125,2.795833,43242000,3.48547767,0.094166
11/1/2005,2.795833,2.816667,2.74,2.761667,40048800,-1.222032933,-0.034166
11/2/2005,2.7625,2.925,2.75,2.921667,52366800,5.793602198,0.16
11/3/2005,2.941667,2.958333,2.864167,2.8875,46507200,-1.16943512,-0.034167
11/4/2005,2.889167,2.895833,2.808333,2.838333,57027600,-1.702753247,-0.049167
11/7/2005,2.853333,2.863333,2.814167,2.825833,37082400,-0.440399347,-0.0125
11/8/2005,2.836667,2.839167,2.760833,2.773333,53896800,-1.857859258,-0.0525
11/9/2005,2.779167,2.916667,2.7475,2.898333,81888000,4.50721208,0.125
11/10/2005,2.999167,3.064167,2.736667,2.790833,250362000,-3.709028604,-0.1075
11/11/2005,2.815,2.87,2.8025,2.836667,54592800,1.642305362,0.045834
11/14/2005,2.8375,2.916667,2.794167,2.896667,49366800,2.115158388,0.06
11/15/2005,2.914167,2.941667,2.894167,2.903333,49620000,0.230126556,0.006666
11/16/2005,2.906667,2.9225,2.836667,2.893333,45528000,-0.344431727,-0.01
11/17/2005,2.9175,3.024167,2.883333,3.021667,70326000,4.435507423,0.128334
11/18/2005,3.031667,3.056667,2.956667,3.015833,46576800,-0.193072235,-0.005834
11/21/2005,3.019167,3.074167,2.999167,3.069167,45470400,1.768466623,0.053334
11/22/2005,3.085,3.180833,3.060833,3.150833,73170000,2.660852277,0.081666
11/23/2005,3.154167,3.1875,3.125,3.141667,41194800,-0.290907198,-0.009166
11/25/2005,3.156667,3.1775,3.135,3.1725,11667600,0.981421647,0.030833
11/28/2005,3.180833,3.208333,3.1,3.156667,42452400,-0.499070134,-0.015833
11/29/2005,2.97,3.054167,2.943333,2.956667,104313600,-6.335796585,-0.2
11/30/2005,2.935833,3.0275,2.935,3.0125,57544800,1.888376337,0.055833
12/1/2005,3.0375,3.0625,3.005,3.048333,56203200,1.189477178,0.035833
12/2/2005,3.0625,3.07,3.008333,3.049167,33447600,0.027359216,0.000834
12/5/2005,3.055833,3.055833,2.9825,2.9925,38770800,-1.858441994,-0.056667
12/6/2005,2.9975,3.045833,2.993333,3.005,37525200,0.417710944,0.0125
12/7/2005,3.016667,3.035,2.958333,3.01,35266800,0.166389351,0.005
12/8/2005,2.994167,3.033333,2.951667,2.985833,38666400,-0.802890365,-0.024167
12/9/2005,2.995,3.0325,2.953333,3.028333,26289600,1.423388381,0.0425
12/12/2005,3.036667,3.079167,3.031667,3.0725,28113600,1.458459159,0.044167
12/13/2005,3.078333,3.139167,3.055833,3.1125,44341200,1.30187144,0.04
12/14/2005,3.089167,3.104167,3.046667,3.083333,28747200,-0.937092369,-0.029167
12/15/2005,3.080833,3.104167,3.0125,3.044167,33272400,-1.270248786,-0.039166
12/16/2005,3.055,3.084167,3.025833,3.070833,106560000,0.875970339,0.026666
12/19/2005,3.0775,3.1,3.0125,3.02,29229600,-1.655348891,-0.050833
12/20/2005,3.016667,3.0625,2.978333,3.018333,30435600,-0.055198675,-0.001667
12/21/2005,3.0325,3.0575,2.985,3.0125,28938000,-0.193252368,-0.005833
12/22/2005,3.01,3.1075,3.009167,3.104167,31833600,3.042887967,0.091667
12/23/2005,3.1125,3.1325,3.091667,3.128333,21453600,0.77850193,0.024166
12/27/2005,3.125,3.181667,3.115,3.1475,36796800,0.612690529,0.019167
12/28/2005,3.1475,3.186667,3.1275,3.176667,26442000,0.926671962,0.029167
12/29/2005,3.175,3.185,3.0925,3.105833,31046400,-2.229821382,-0.070834
12/30/2005,3.088333,3.089167,3.034167,3.046667,22960800,-1.90499618,-0.059166
1/3/2006,3.064167,3.208333,3.054167,3.185,47281200,4.540469963,0.138333
1/4/2006,3.209167,3.279167,3.175833,3.274167,51007200,2.799591837,0.089167
1/5/2006,3.275,3.354167,3.269167,3.348333,64609200,2.26518684,0.074166
1/6/2006,3.386667,3.415833,3.254167,3.403333,62338800,1.642608426,0.055
1/9/2006,3.401667,3.516667,3.394167,3.498333,56048400,2.791381272,0.095
1/10/2006,3.481667,3.499167,3.4375,3.499167,33966000,0.023839926,0.000834
1/11/2006,3.5025,3.645833,3.496667,3.625833,62630400,3.619890105,0.126666
1/12/2006,3.625,3.680833,3.548333,3.574167,49550400,-1.424941524,-0.051666
1/13/2006,3.565833,3.595,3.4925,3.5425,42129600,-0.885996653,-0.031667
1/17/2006,3.494167,3.541667,3.4475,3.54,32923200,-0.07057163,-0.0025
1/18/2006,3.4325,3.57,3.4,3.558333,45994800,0.517881356,0.018333
1/19/2006,3.605833,3.805,3.599167,3.755833,91476000,5.550351808,0.1975
1/20/2006,3.761667,3.805,3.65,3.650833,46160400,-2.795651457,-0.105
1/23/2006,3.679167,3.7025,3.629167,3.671667,33488400,0.570664284,0.020834
1/24/2006,3.68,3.766667,3.67,3.69,38889600,0.499309986,0.018333
1/25/2006,3.708333,3.7325,3.613333,3.6575,40023600,-0.880758808,-0.0325
1/26/2006,3.710833,3.785833,3.6875,3.7825,44883600,3.417634997,0.125
1/27/2006,3.831667,3.896667,3.8,3.854167,38504400,1.894699273,0.071667
1/30/2006,3.870833,3.875,3.793333,3.810833,31578000,-1.124341524,-0.043334
1/31/2006,3.791667,3.8125,3.7175,3.746667,38445600,-1.683778848,-0.064166
2/1/2006,3.679167,3.764167,3.665,3.749167,45085200,0.066725973,0.0025
2/2/2006,3.783333,3.785833,3.629167,3.635,47373600,-3.045129758,-0.114167
2/3/2006,3.611667,3.713333,3.6,3.668333,50425200,0.917001376,0.033333
2/6/2006,3.658333,3.775833,3.6425,3.771667,36346800,2.816919838,0.103334
2/7/2006,3.779167,3.779167,3.635833,3.6375,39940800,-3.557233446,-0.134167
2/8/2006,3.648333,3.7425,3.648333,3.7425,39307200,2.886597938,0.105
2/9/2006,3.754167,3.8125,3.655833,3.679167,43710000,-1.692264529,-0.063333
2/10/2006,3.6925,3.709167,3.5725,3.658333,41499600,-0.566269484,-0.020834
2/13/2006,3.646667,3.696667,3.621667,3.670833,28074000,0.34168568,0.0125
2/14/2006,3.670833,3.690833,3.629167,3.6775,34234800,0.181620902,0.006667
2/15/2006,3.67,3.758333,3.660833,3.748333,49329600,1.926118287,0.070833
2/16/2006,3.818333,3.941667,3.7925,3.933333,130588800,4.93552734,0.185
2/17/2006,4.2225,4.226667,3.933333,3.955833,235695600,0.572033947,0.0225
2/21/2006,3.9475,3.954167,3.8375,3.871667,68406000,-2.127642901,-0.084166
2/22/2006,3.816667,3.895833,3.725,3.865,93975600,-0.172199727,-0.006667
2/23/2006,3.853333,3.879167,3.795,3.805833,38512800,-1.53084088,-0.059167
2/24/2006,3.8225,3.868333,3.785,3.805,41641200,-0.021887455,-0.000833
2/27/2006,3.834167,3.983333,3.794167,3.959167,66646800,4.051695138,0.154167
2/28/2006,3.941667,3.975,3.889167,3.9275,56331600,-0.799839966,-0.031667
3/1/2006,3.941667,4.1,3.916667,4.076667,70393200,3.798014004,0.149167
3/2/2006,4.0725,4.14,4.03,4.0825,54546000,0.143082572,0.005833
3/3/2006,4.045,4.1675,4.0375,4.096667,59580000,0.347017759,0.014167
3/6/2006,4.176667,4.204167,4.068333,4.088333,52902000,-0.203433669,-0.008334
3/7/2006,4.089167,4.120833,3.9375,4.018333,60620400,-1.712189296,-0.07
3/8/2006,4.019167,4.04,3.855,3.998333,67080000,-0.49771883,-0.02
3/9/2006,4.046667,4.114167,4.016667,4.019167,53670000,0.521067155,0.020834
3/10/2006,4.015,4.065833,3.913333,3.949167,52158000,-1.741654427,-0.07
3/13/2006,3.989167,4.015833,3.959167,3.996667,37213200,1.202785296,0.0475
3/14/2006,4,4.124167,3.985,4.1075,62779200,2.773135715,0.110833
3/15/2006,4.115833,4.179167,4.1,4.173333,51060000,1.602751065,0.065833
3/16/2006,4.180833,4.185833,4.0175,4.031667,56841600,-3.394552987,-0.141666
3/17/2006,4.0125,4.075,3.9525,4.064167,61858800,0.806118164,0.0325
3/20/2006,4.1,4.100833,4.029167,4.033333,29377200,-0.758679454,-0.030834
3/21/2006,4.2325,4.308333,4.121667,4.2325,123547200,4.938025201,0.199167
3/22/2006,4.125,4.145,4.018333,4.110833,115857600,-2.874589486,-0.121667
3/23/2006,4.125,4.204167,4.078333,4.1875,66199200,1.864999138,0.076667
3/24/2006,4.198333,4.336667,4.191667,4.329167,68793600,3.383092537,0.141667
3/27/2006,4.3325,4.449167,4.318333,4.445833,65144400,2.694883334,0.116666
3/28/2006,4.425833,4.573333,4.416667,4.514167,79520400,1.537034792,0.068334
3/29/2006,4.533333,4.765,4.495833,4.756667,98709600,5.371976712,0.2425
3/30/2006,4.761667,4.815,4.675833,4.789167,106330800,0.683251529,0.0325
3/31/2006,4.785833,4.8525,4.7425,4.771667,83556000,-0.365408014,-0.0175
4/3/2006,4.796667,4.891667,4.736667,4.825,96891600,1.117701633,0.053333
4/4/2006,4.831667,5.058333,4.826667,5.050833,120061200,4.680476684,0.225833
4/5/2006,5.041667,5.116667,4.934167,5.091667,111297600,0.808460703,0.040834
4/6/2006,5.078333,5.14,5.008333,5.101667,78931200,0.196399332,0.01
4/7/2006,5.08,5.125,4.988333,5.088333,68267400,-0.26136555,-0.013334
4/10/2006,5.076667,5.106667,4.961667,5,63423000,-1.735990942,-0.088333
4/11/2006,5.016667,5.016667,4.848333,4.878333,70207200,-2.43334,-0.121667
4/12/2006,4.91,5.101667,4.883333,5.075,59830800,4.031438608,0.196667
4/13/2006,4.966667,5.023333,4.913333,4.933333,73836000,-2.79146798,-0.141667
4/17/2006,4.925,5.07,4.906667,4.946667,44386800,0.270283802,0.013334
4/18/2006,4.858333,4.86,4.698333,4.83,116548800,-2.358497146,-0.116667
4/19/2006,4.8,4.913333,4.733333,4.86,51747600,0.621118012,0.03
4/20/2006,4.816667,4.94,4.736667,4.853333,55268400,-0.13718107,-0.006667
4/21/2006,4.868333,4.888333,4.621667,4.678333,77001600,-3.605769478,-0.175
4/24/2006,4.708333,4.868333,4.625,4.821667,67684800,3.063783617,0.143334
4/25/2006,4.766667,4.83,4.683333,4.818333,71976600,-0.06914621,-0.003334
4/26/2006,4.836667,4.91,4.733333,4.785,33052800,-0.691795274,-0.033333
4/27/2006,4.766667,4.906667,4.663333,4.861667,46296600,1.602236155,0.076667
4/28/2006,4.865,4.931667,4.823333,4.87,28473600,0.171402114,0.008333
5/1/2006,4.903333,5.245,4.903333,5.15,90247200,5.749486653,0.28
5/2/2006,5.188333,5.25,5.055,5.143333,53970000,-0.129456311,-0.006667
5/3/2006,5.085,5.233333,5.08,5.176667,37811400,0.648101144,0.033334
5/4/2006,5.075,5.2,5.048333,5.143333,51112800,-0.64392784,-0.033334
5/5/2006,5.17,5.231667,5.098333,5.213333,33818400,1.360985182,0.07
5/8/2006,5.2,5.313333,5.141667,5.19,50362200,-0.447563967,-0.023333
